State,Year,Quarter,District,Count,Amount
uttar-pradesh,2020,2,sonbhadra district,38,8974.0
uttar-pradesh,2020,2,ghazipur district,59,13776.0
uttar-pradesh,2020,2,farrukhabad district,34,7315.0
uttar-pradesh,2020,2,kannauj district,37,7178.0
uttar-pradesh,2020,2,azamgarh district,76,17877.0
uttar-pradesh,2020,2,ayodhya district,41,10515.0
uttar-pradesh,2020,2,deoria district,66,13829.0
uttar-pradesh,2020,2,ghaziabad district,1520,264005.0
uttar-pradesh,2020,4,amethi district,93,105097.0
uttar-pradesh,2020,4,siddharthnagar district,78,60963.0
uttar-pradesh,2020,4,auraiya district,76,56121.0
uttar-pradesh,2020,4,sambhal district,45,26088.0
uttar-pradesh,2020,4,kanpur nagar district,913,744324.0
uttar-pradesh,2020,4,aligarh district,332,298343.0
uttar-pradesh,2020,4,mahoba district,37,12063.0
uttar-pradesh,2020,4,lucknow district,1215,1018602.0
uttar-pradesh,2020,4,sant kabeer nagar district,123,53155.0
uttar-pradesh,2020,4,hathras district,77,35961.0
uttar-pradesh,2020,4,budaun district,84,47762.0
uttar-pradesh,2020,4,moradabad district,191,158548.0
uttar-pradesh,2020,4,kushinagar district,205,144763.0
uttar-pradesh,2020,4,baghpat district,161,169739.0
uttar-pradesh,2020,4,shahjahanpur district,148,135287.0
uttar-pradesh,2020,4,muzaffarnagar district,183,152364.0
uttar-pradesh,2020,4,ambedkar nagar district,101,100985.0
uttar-pradesh,2020,4,bahraich district,68,84379.0
uttar-pradesh,2020,4,jalaun district,96,59726.0
uttar-pradesh,2020,4,rampur district,65,49947.0
uttar-pradesh,2020,4,ballia district,182,135837.0
uttar-pradesh,2020,4,shravasti district,17,28089.0
uttar-pradesh,2020,4,kasganj district,60,64008.0
uttar-pradesh,2020,4,varanasi district,538,370559.0
uttar-pradesh,2020,4,gautam buddha nagar district,1890,1432507.0
uttar-pradesh,2020,4,basti district,147,128026.0
uttar-pradesh,2020,4,shamli district,73,78249.0
uttar-pradesh,2020,4,maharajganj district,125,126439.0
uttar-pradesh,2020,4,etawah district,129,94277.0
uttar-pradesh,2020,4,etah district,96,62997.0
uttar-pradesh,2020,4,banda district,56,38965.0
uttar-pradesh,2020,4,bijnor district,137,113075.0
uttar-pradesh,2020,4,hardoi district,122,127258.0
uttar-pradesh,2020,4,balrampur district,62,59971.0
uttar-pradesh,2020,4,amroha district,110,113017.0
uttar-pradesh,2020,4,pilibhit district,67,54782.0
uttar-pradesh,2020,4,mainpuri district,116,84989.0
uttar-pradesh,2020,4,kanpur dehat district,95,75544.0
uttar-pradesh,2020,4,jaunpur district,290,220876.0
uttar-pradesh,2020,4,kaushambi district,43,23466.0
uttar-pradesh,2020,4,hapur district,206,221009.0
uttar-pradesh,2020,4,hamirpur district,48,27137.0
uttar-pradesh,2020,4,meerut district,543,568873.0
uttar-pradesh,2020,4,mathura district,278,187486.0
uttar-pradesh,2020,4,chitrakoot district,36,27359.0
uttar-pradesh,2020,4,lalitpur district,72,25671.0
uttar-pradesh,2020,4,mau district,141,141643.0
uttar-pradesh,2020,4,mirzapur district,132,101343.0
uttar-pradesh,2020,4,bulandshahr district,263,185999.0
uttar-pradesh,2020,4,gonda district,121,92781.0
uttar-pradesh,2020,4,jhansi district,256,183007.0
uttar-pradesh,2020,4,chandauli district,129,112351.0
uttar-pradesh,2020,4,bhadohi district,88,74037.0
uttar-pradesh,2020,4,pratapgarh district,159,107460.0
uttar-pradesh,2020,4,saharanpur district,296,278343.0
uttar-pradesh,2020,4,bara banki district,100,67630.0
uttar-pradesh,2020,4,bareilly district,366,289874.0
uttar-pradesh,2020,4,sitapur district,86,54848.0
uttar-pradesh,2020,4,sultanpur district,141,140967.0
uttar-pradesh,2020,4,agra district,509,312588.0
uttar-pradesh,2020,4,fatehpur district,100,73048.0
uttar-pradesh,2020,4,rae bareli district,145,155900.0
uttar-pradesh,2020,4,firozabad district,167,109566.0
uttar-pradesh,2020,4,kheri district,105,106906.0
uttar-pradesh,2020,4,gorakhpur district,479,401165.0
uttar-pradesh,2020,4,unnao district,151,126386.0
uttar-pradesh,2020,4,prayagraj district,669,558900.0
uttar-pradesh,2020,4,sonbhadra district,165,116402.0
uttar-pradesh,2020,4,ghazipur district,249,233556.0
uttar-pradesh,2020,4,farrukhabad district,78,63680.0
uttar-pradesh,2020,4,kannauj district,82,46750.0
uttar-pradesh,2020,4,azamgarh district,267,267528.0
uttar-pradesh,2020,4,ayodhya district,128,110611.0
uttar-pradesh,2020,4,deoria district,257,231647.0
uttar-pradesh,2020,4,ghaziabad district,1812,1430818.0
uttar-pradesh,2020,3,amethi district,98,28231.0
uttar-pradesh,2020,3,siddharthnagar district,109,23258.0
uttar-pradesh,2020,3,auraiya district,85,15310.0
uttar-pradesh,2020,3,sambhal district,67,15966.0
uttar-pradesh,2020,3,kanpur nagar district,999,244746.0
uttar-pradesh,2020,3,aligarh district,256,64221.0
uttar-pradesh,2020,3,mahoba district,65,15080.0
uttar-pradesh,2020,3,lucknow district,1629,426367.0
uttar-pradesh,2020,3,sant kabeer nagar district,84,21033.0
uttar-pradesh,2020,3,hathras district,71,18620.0
uttar-pradesh,2020,3,budaun district,165,42313.0
uttar-pradesh,2020,3,moradabad district,202,54469.0
uttar-pradesh,2020,3,kushinagar district,230,57476.0
uttar-pradesh,2020,3,baghpat district,107,27201.0
uttar-pradesh,2020,3,shahjahanpur district,118,29798.0
uttar-pradesh,2020,3,muzaffarnagar district,186,42785.0
uttar-pradesh,2020,3,ambedkar nagar district,101,22667.0
uttar-pradesh,2020,3,bahraich district,65,13661.0
uttar-pradesh,2020,3,jalaun district,89,15614.0
uttar-pradesh,2020,3,rampur district,83,18988.0
uttar-pradesh,2020,3,ballia district,198,45982.0
uttar-pradesh,2020,3,shravasti district,15,4545.0
uttar-pradesh,2020,3,kasganj district,58,10961.0
uttar-pradesh,2020,3,varanasi district,868,200279.0
uttar-pradesh,2020,3,gautam buddha nagar district,1969,502733.0
uttar-pradesh,2020,3,basti district,159,41665.0
uttar-pradesh,2020,3,shamli district,63,21405.0
uttar-pradesh,2020,3,maharajganj district,125,36585.0
uttar-pradesh,2020,3,etawah district,100,20821.0
uttar-pradesh,2020,3,etah district,97,22503.0
uttar-pradesh,2020,3,banda district,41,8440.0
uttar-pradesh,2020,3,bijnor district,180,48826.0
uttar-pradesh,2020,3,hardoi district,105,23396.0
uttar-pradesh,2020,3,balrampur district,42,8370.0
uttar-pradesh,2020,3,amroha district,112,25635.0
uttar-pradesh,2020,3,pilibhit district,55,11153.0
uttar-pradesh,2020,3,mainpuri district,58,14408.0
uttar-pradesh,2020,3,kanpur dehat district,71,14438.0
uttar-pradesh,2020,3,jaunpur district,278,61550.0
uttar-pradesh,2020,3,kaushambi district,48,15937.0
uttar-pradesh,2020,3,hapur district,139,29220.0
uttar-pradesh,2020,3,hamirpur district,30,8850.0
uttar-pradesh,2020,3,meerut district,475,127867.0
uttar-pradesh,2020,3,mathura district,332,88934.0
uttar-pradesh,2020,3,chitrakoot district,30,7230.0
uttar-pradesh,2020,3,lalitpur district,97,21942.0
uttar-pradesh,2020,3,mau district,93,18909.0
uttar-pradesh,2020,3,mirzapur district,114,25507.0
uttar-pradesh,2020,3,bulandshahr district,223,54065.0
uttar-pradesh,2020,3,gonda district,184,45903.0
uttar-pradesh,2020,3,jhansi district,289,68973.0
uttar-pradesh,2020,3,chandauli district,118,26862.0
uttar-pradesh,2020,3,bhadohi district,89,21661.0
uttar-pradesh,2020,3,pratapgarh district,132,29058.0
uttar-pradesh,2020,3,saharanpur district,256,54904.0
uttar-pradesh,2020,3,bara banki district,126,26085.0
uttar-pradesh,2020,3,bareilly district,404,92869.0
uttar-pradesh,2020,3,sitapur district,127,39562.0
uttar-pradesh,2020,3,sultanpur district,126,28613.0
uttar-pradesh,2020,3,agra district,499,109194.0
uttar-pradesh,2020,3,fatehpur district,114,25257.0
uttar-pradesh,2020,3,rae bareli district,142,35532.0
uttar-pradesh,2020,3,firozabad district,166,33902.0
uttar-pradesh,2020,3,kheri district,109,26207.0
uttar-pradesh,2020,3,gorakhpur district,794,203169.0
uttar-pradesh,2020,3,unnao district,95,22493.0
uttar-pradesh,2020,3,prayagraj district,734,175907.0
uttar-pradesh,2020,3,sonbhadra district,177,45914.0
uttar-pradesh,2020,3,ghazipur district,170,40543.0
uttar-pradesh,2020,3,farrukhabad district,62,16008.0
uttar-pradesh,2020,3,kannauj district,65,14540.0
uttar-pradesh,2020,3,azamgarh district,222,53991.0
uttar-pradesh,2020,3,ayodhya district,158,41348.0
uttar-pradesh,2020,3,deoria district,204,48523.0
uttar-pradesh,2020,3,ghaziabad district,1585,389991.0
uttar-pradesh,2021,1,amethi district,127,128262.0
uttar-pradesh,2021,1,siddharthnagar district,132,81962.0
uttar-pradesh,2021,1,auraiya district,105,81602.0
uttar-pradesh,2021,1,sambhal district,107,100413.0
uttar-pradesh,2021,1,kanpur nagar district,1252,851804.0
uttar-pradesh,2021,1,aligarh district,423,316086.0
uttar-pradesh,2021,1,mahoba district,61,41257.0
uttar-pradesh,2021,1,lucknow district,1660,1301902.0
uttar-pradesh,2021,1,sant kabeer nagar district,138,83030.0
uttar-pradesh,2021,1,hathras district,130,86056.0
uttar-pradesh,2021,1,budaun district,108,83738.0
uttar-pradesh,2021,1,moradabad district,587,305679.0
uttar-pradesh,2021,1,kushinagar district,316,187446.0
uttar-pradesh,2021,1,baghpat district,208,178560.0
uttar-pradesh,2021,1,shahjahanpur district,158,139413.0
uttar-pradesh,2021,1,muzaffarnagar district,332,244963.0
uttar-pradesh,2021,1,ambedkar nagar district,146,131875.0
uttar-pradesh,2021,1,bahraich district,127,106568.0
uttar-pradesh,2021,1,jalaun district,139,93053.0
uttar-pradesh,2021,1,rampur district,125,127531.0
uttar-pradesh,2021,1,ballia district,257,217592.0
uttar-pradesh,2021,1,shravasti district,24,12818.0
uttar-pradesh,2021,1,kasganj district,54,53501.0
uttar-pradesh,2021,1,varanasi district,739,448948.0
uttar-pradesh,2021,1,gautam buddha nagar district,2704,1750483.0
uttar-pradesh,2021,1,basti district,209,143349.0
uttar-pradesh,2021,1,shamli district,244,200342.0
uttar-pradesh,2021,1,maharajganj district,156,112488.0
uttar-pradesh,2021,1,etawah district,172,116084.0
uttar-pradesh,2021,1,etah district,95,58516.0
uttar-pradesh,2021,1,banda district,98,67712.0
uttar-pradesh,2021,1,bijnor district,292,284039.0
uttar-pradesh,2021,1,hardoi district,163,120170.0
uttar-pradesh,2021,1,balrampur district,100,87229.0
uttar-pradesh,2021,1,amroha district,169,199135.0
uttar-pradesh,2021,1,pilibhit district,61,44437.0
uttar-pradesh,2021,1,mainpuri district,161,101086.0
uttar-pradesh,2021,1,kanpur dehat district,109,58523.0
uttar-pradesh,2021,1,jaunpur district,327,254538.0
uttar-pradesh,2021,1,kaushambi district,52,40601.0
uttar-pradesh,2021,1,hapur district,282,304199.0
uttar-pradesh,2021,1,hamirpur district,66,50437.0
uttar-pradesh,2021,1,meerut district,799,753509.0
uttar-pradesh,2021,1,mathura district,426,257241.0
uttar-pradesh,2021,1,chitrakoot district,63,46461.0
uttar-pradesh,2021,1,lalitpur district,81,33678.0
uttar-pradesh,2021,1,mau district,142,148115.0
uttar-pradesh,2021,1,mirzapur district,153,99406.0
uttar-pradesh,2021,1,bulandshahr district,404,403287.0
uttar-pradesh,2021,1,gonda district,162,106578.0
uttar-pradesh,2021,1,jhansi district,312,200396.0
uttar-pradesh,2021,1,chandauli district,145,72371.0
uttar-pradesh,2021,1,bhadohi district,144,88681.0
uttar-pradesh,2021,1,pratapgarh district,219,193210.0
uttar-pradesh,2021,1,saharanpur district,461,411120.0
uttar-pradesh,2021,1,bara banki district,133,106844.0
uttar-pradesh,2021,1,bareilly district,408,328455.0
uttar-pradesh,2021,1,sitapur district,137,99309.0
uttar-pradesh,2021,1,sultanpur district,212,173606.0
uttar-pradesh,2021,1,agra district,623,394070.0
uttar-pradesh,2021,1,fatehpur district,103,71630.0
uttar-pradesh,2021,1,rae bareli district,158,147128.0
uttar-pradesh,2021,1,firozabad district,183,102903.0
uttar-pradesh,2021,1,kheri district,144,109166.0
uttar-pradesh,2021,1,gorakhpur district,665,538572.0
uttar-pradesh,2021,1,unnao district,153,114646.0
uttar-pradesh,2021,1,prayagraj district,942,675067.0
uttar-pradesh,2021,1,sonbhadra district,252,186756.0
uttar-pradesh,2021,1,ghazipur district,333,271399.0
uttar-pradesh,2021,1,farrukhabad district,115,67014.0
uttar-pradesh,2021,1,kannauj district,88,67657.0
uttar-pradesh,2021,1,azamgarh district,286,247198.0
uttar-pradesh,2021,1,ayodhya district,211,175689.0
uttar-pradesh,2021,1,deoria district,279,202296.0
uttar-pradesh,2021,1,ghaziabad district,2252,1736688.0
uttar-pradesh,2021,2,amethi district,140,196952.0
uttar-pradesh,2021,2,siddharthnagar district,170,205924.0
uttar-pradesh,2021,2,auraiya district,134,137230.0
uttar-pradesh,2021,2,sambhal district,97,102490.0
uttar-pradesh,2021,2,kanpur nagar district,1135,1145126.0
uttar-pradesh,2021,2,aligarh district,429,443860.0
uttar-pradesh,2021,2,mahoba district,59,42197.0
uttar-pradesh,2021,2,lucknow district,1853,1917156.0
uttar-pradesh,2021,2,sant kabeer nagar district,116,188392.0
uttar-pradesh,2021,2,hathras district,112,90543.0
uttar-pradesh,2021,2,budaun district,95,94269.0
uttar-pradesh,2021,2,moradabad district,928,574505.0
uttar-pradesh,2021,2,kushinagar district,292,269643.0
uttar-pradesh,2021,2,baghpat district,206,231733.0
uttar-pradesh,2021,2,shahjahanpur district,163,142296.0
uttar-pradesh,2021,2,muzaffarnagar district,286,326400.0
uttar-pradesh,2021,2,ambedkar nagar district,128,114658.0
uttar-pradesh,2021,2,bahraich district,133,117033.0
uttar-pradesh,2021,2,jalaun district,133,144433.0
uttar-pradesh,2021,2,rampur district,150,128827.0
uttar-pradesh,2021,2,ballia district,333,354800.0
uttar-pradesh,2021,2,shravasti district,32,50033.0
uttar-pradesh,2021,2,kasganj district,87,92337.0
uttar-pradesh,2021,2,varanasi district,689,536792.0
uttar-pradesh,2021,2,gautam buddha nagar district,2623,2093735.0
uttar-pradesh,2021,2,basti district,258,286462.0
uttar-pradesh,2021,2,shamli district,159,151842.0
uttar-pradesh,2021,2,maharajganj district,199,240069.0
uttar-pradesh,2021,2,etawah district,171,224445.0
uttar-pradesh,2021,2,etah district,117,106509.0
uttar-pradesh,2021,2,banda district,116,115693.0
uttar-pradesh,2021,2,bijnor district,300,376395.0
uttar-pradesh,2021,2,hardoi district,156,191551.0
uttar-pradesh,2021,2,balrampur district,66,136206.0
uttar-pradesh,2021,2,amroha district,178,242219.0
uttar-pradesh,2021,2,pilibhit district,104,88035.0
uttar-pradesh,2021,2,mainpuri district,170,157028.0
uttar-pradesh,2021,2,kanpur dehat district,130,150104.0
uttar-pradesh,2021,2,jaunpur district,455,441297.0
uttar-pradesh,2021,2,kaushambi district,77,66254.0
uttar-pradesh,2021,2,hapur district,263,290697.0
uttar-pradesh,2021,2,hamirpur district,90,95768.0
uttar-pradesh,2021,2,meerut district,818,933510.0
uttar-pradesh,2021,2,mathura district,418,409156.0
uttar-pradesh,2021,2,chitrakoot district,63,69030.0
uttar-pradesh,2021,2,lalitpur district,73,67155.0
uttar-pradesh,2021,2,mau district,212,258041.0
uttar-pradesh,2021,2,mirzapur district,196,183396.0
uttar-pradesh,2021,2,bulandshahr district,401,422373.0
uttar-pradesh,2021,2,gonda district,186,165743.0
uttar-pradesh,2021,2,jhansi district,417,380539.0
uttar-pradesh,2021,2,chandauli district,149,172618.0
uttar-pradesh,2021,2,bhadohi district,215,155190.0
uttar-pradesh,2021,2,pratapgarh district,280,264727.0
uttar-pradesh,2021,2,saharanpur district,389,378988.0
uttar-pradesh,2021,2,bara banki district,131,158646.0
uttar-pradesh,2021,2,bareilly district,554,530467.0
uttar-pradesh,2021,2,sitapur district,127,157465.0
uttar-pradesh,2021,2,sultanpur district,195,277593.0
uttar-pradesh,2021,2,agra district,643,468307.0
uttar-pradesh,2021,2,fatehpur district,146,157378.0
uttar-pradesh,2021,2,rae bareli district,153,151694.0
uttar-pradesh,2021,2,firozabad district,207,150020.0
uttar-pradesh,2021,2,kheri district,192,160317.0
uttar-pradesh,2021,2,gorakhpur district,720,732382.0
uttar-pradesh,2021,2,unnao district,189,205019.0
uttar-pradesh,2021,2,prayagraj district,890,892945.0
uttar-pradesh,2021,2,sonbhadra district,381,293221.0
uttar-pradesh,2021,2,ghazipur district,350,351153.0
uttar-pradesh,2021,2,farrukhabad district,143,124158.0
uttar-pradesh,2021,2,kannauj district,99,107105.0
uttar-pradesh,2021,2,azamgarh district,412,451206.0
uttar-pradesh,2021,2,ayodhya district,286,303734.0
uttar-pradesh,2021,2,deoria district,382,426284.0
uttar-pradesh,2021,2,ghaziabad district,2403,2076073.0
uttar-pradesh,2021,4,amethi district,235,370319.0
uttar-pradesh,2021,4,siddharthnagar district,263,391652.0
uttar-pradesh,2021,4,auraiya district,162,277437.0
uttar-pradesh,2021,4,sambhal district,112,144062.0
uttar-pradesh,2021,4,kanpur nagar district,2265,2760463.0
uttar-pradesh,2021,4,aligarh district,778,1047913.0
uttar-pradesh,2021,4,mahoba district,91,170037.0
uttar-pradesh,2021,4,lucknow district,3296,4038538.0
uttar-pradesh,2021,4,sant kabeer nagar district,184,308462.0
uttar-pradesh,2021,4,hathras district,169,269090.0
uttar-pradesh,2021,4,budaun district,224,242322.0
uttar-pradesh,2021,4,moradabad district,896,964494.0
uttar-pradesh,2021,4,kushinagar district,430,576900.0
uttar-pradesh,2021,4,baghpat district,337,552533.0
uttar-pradesh,2021,4,shahjahanpur district,252,466272.0
uttar-pradesh,2021,4,muzaffarnagar district,554,864369.0
uttar-pradesh,2021,4,ambedkar nagar district,171,248115.0
uttar-pradesh,2021,4,bahraich district,165,209957.0
uttar-pradesh,2021,4,jalaun district,233,307320.0
uttar-pradesh,2021,4,rampur district,370,442201.0
uttar-pradesh,2021,4,ballia district,420,664378.0
uttar-pradesh,2021,4,shravasti district,61,89146.0
uttar-pradesh,2021,4,kasganj district,147,194316.0
uttar-pradesh,2021,4,varanasi district,1190,1393923.0
uttar-pradesh,2021,4,gautam buddha nagar district,4293,5710659.0
uttar-pradesh,2021,4,basti district,572,566352.0
uttar-pradesh,2021,4,shamli district,368,388438.0
uttar-pradesh,2021,4,maharajganj district,333,531627.0
uttar-pradesh,2021,4,etawah district,286,397667.0
uttar-pradesh,2021,4,etah district,174,182692.0
uttar-pradesh,2021,4,banda district,110,128709.0
uttar-pradesh,2021,4,bijnor district,965,1019601.0
uttar-pradesh,2021,4,hardoi district,228,373478.0
uttar-pradesh,2021,4,balrampur district,109,245526.0
uttar-pradesh,2021,4,amroha district,286,521767.0
